audience_freshness,poster_url,rt_audience_score,rt_freshness,rt_score,2015_inflation,adjusted,genres,genre_1,genre_2,genre_3,imdb_rating,length,rank_in_year,rating,release_date,studio,title,worldwide_gross,year
88,http://resizing.flixster.com/BoiId1MnF0Y_NsF4rbMyCTC4TRo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/74/11167403_ori.jpg,3.6,97,8.2,1.2726,542305856.47,"Fantasy
Comedy",Fantasy,Comedy,,7.8,105,1,PG,8-Jun-84,Columbia Pictures,Ghostbusters,238632124.00,1984
77,http://resizing.flixster.com/00eKnKicNih1jQp_B5ltQPHSal0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/07/11170794_ori.jpg,3.4,85,7.3,1.2726,347890557.86,"Horror
Comedy",Horror,Comedy,,7.2,106,4,PG,8-Jun-84,Warner Bros.,Gremlins,153083102.00,1984
81,http://resizing.flixster.com/hlGmbeNA0EUVahBTvVB1rBZvTfo=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/11/10921138_ori.jpg,3.8,84,7.2,1.2726,408766010.76,"Action
Adventure
Drama",Action,Adventure,Drama,7.6,118,3,PG,23-May-84,Paramount Pictures / Lucasfilm,Indiana Jones and the Temple of Doom,179870271.00,1984
64,http://resizing.flixster.com/yxkN7ApOx7oebSilMhOj1kcXv3M=/176x270/dkpu1ddg7pbsk.cloudfront.net/movie/55/35/80/5535807_ori.jpg,3.2,41,4.5,1.2726,184529371.05,Comedy,Comedy,,,6.6,96,6,R,23-Mar-84,Warner Bros. / The Ladd Company,Police Academy,81198894.00,1984
69,http://resizing.flixster.com/Z1g_ytpzZwOKimr5eFOqEK7i3MI=/171x270/dkpu1ddg7pbsk.cloudfront.net/movie/24/63/50/2463504_ori.jpg,3.2,87,7.3,1.2726,178103266.34,"Comedy
Adventure
Action",Comedy,Adventure,Action,6.9,106,9,PG,30-Mar-84,20th Century Fox,Romancing the Stone,78371200.00,1984
61,http://resizing.flixster.com/sFfDyO-ggnJziirIooREwqob2YU=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/86/10888604_ori.jpg,3.3,78,6.4,1.2726,174015016.98,"Sci-Fi
Adventure
Action",Sci-Fi,Adventure,Action,6.6,105,10,PG,1-Jun-84,Paramount Pictures,Star Trek III: The Search for Spock,76572238.00,1984
81,http://resizing.flixster.com/m7hi87x8Vofa79xBQywogTPQIZ4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/81/11178155_ori.jpg,3.3,90,6.9,1.2726,206383818.47,"Family
Drama
Action",Family,Drama,Action,7.2,126,5,PG,22-Jun-84,Columbia Pictures,The Karate Kid,90815558.00,1984
88,http://resizing.flixster.com/W54w6sQMgIsV5xH-ftwiWnz1nUA=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/35/11153556_ori.jpg,3.6,100,8.7,1.2726,178168716.07,"Sci-Fi
Action",Sci-Fi,Action,,8.1,107,8,R,26-Oct-84,Orion Pictures,The Terminator,78400000.00,1984
62,http://resizing.flixster.com/dE3mzn20r1fYcNxLP8mXUIxphbw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176469_ori.jpg,3.1,33,4.7,1.3707,220285758.34,"Romance
Music
Drama",Romance,Music,Drama,6.1,95,3,R,15-Apr-83,Paramount Pictures / PolyGram,Flashdance,92921203.00,1983
57,http://resizing.flixster.com/4k65Krz0moljeHEqvjfxOyjh5rs=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/25/77/257712_ori.jpg,3,85,6.1,1.3707,153581249.47,"Drama
Comedy
Western",Drama,Comedy,Western,6.4,91,9,PG,19-Aug-83,20th Century Fox,Mr. Mom,64783827.00,1983
48,http://resizing.flixster.com/VVpBn48QVIOIuckMl467m_E68qs=/180x264/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/14/11131437_ori.jpg,3.1,42,5.2,1.3707,160731608.43,"Thriller
Adventure
Action",Thriller,Adventure,Action,6.6,131,6,PG,10-Jun-83,United Artists,Octopussy,67800000.00,1983
72,http://resizing.flixster.com/3-yV3TNHIonKjCnpshrjCWJc4-0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168031_ori.jpg,3.2,96,7.5,1.3707,150636755.46,"Drama
Crime
Comedy",Drama,Crime,Comedy,6.8,99,10,R,5-Aug-83,Warner Bros.,Risky Business,63541777.00,1983
95,http://resizing.flixster.com/jPGnLweJ4c_W-vQFMaeHfgWMtfY=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944709_ori.jpg,4,79,6.8,1.3707,598793082.96,"Fantasy
Adventure
Action",Fantasy,Adventure,Action,8.4,134,1,PG,25-May-83,Lucasfilm / 20th Century Fox,Star Wars Episode VI: Return of the Jedi,252583617.00,1983
38,http://resizing.flixster.com/auWzMlFV3B1eDng1bvZjDxEz_8Q=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/09/10840968_ori.jpg,2.7,0,2.7,1.3707,153839280.60,"Romance
Music
Drama",Romance,Music,Drama,4.4,93,8,PG,15-Jul-83,Paramount Pictures,Staying Alive,64892670.00,1983
54,http://resizing.flixster.com/0kpJQ8n5hnA7-U1DBG9SfFjUIe0=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/95/11159568_ori.jpg,3.2,56,5.6,1.3707,160358685.02,"Thriller
Action",Thriller,Action,,6.6,117,7,R,9-Dec-83,Warner Bros.,Sudden Impact,67642693.00,1983
84,http://resizing.flixster.com/E3_AJT2ZW2disDmOGT60EB3cfdY=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/26/77/267716_ori.jpg,3.7,88,7.5,1.3707,257036604.41,"Drama
Comedy",Drama,Comedy,,7.4,132,2,R,9-Dec-83,Paramount Pictures,Terms of Endearment,108423489.00,1983
85,http://resizing.flixster.com/Qda433UHpulNe0Bvcw6ddGx-9rQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168976_ori.jpg,3.5,88,7.2,1.3707,214320190.47,Comedy,Comedy,,,7.5,116,4,R,8-Jun-83,Paramount Pictures,Trading Places,90404800.00,1983
75,http://resizing.flixster.com/MTs7anbf0ls1bMH0Q3WhwYIwIlY=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/87/11148730_ori.jpg,3.3,92,7.6,1.3707,188628895.22,"Thriller
Sci-Fi",Thriller,Sci-Fi,,7.1,114,5,PG,3-Jun-83,United Artists,WarGames,79567667.00,1983
69,http://resizing.flixster.com/1GsIK1cKROu9oo6ADaFnJZsjawQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168922_ori.jpg,3.2,92,7.3,1.4468,192977753.79,"Crime
Comedy
Action",Crime,Comedy,Action,6.9,96,7,R,8-Dec-82,Paramount Pictures,48 Hrs.,78868508.00,1982
81,http://resizing.flixster.com/AAwk4KU-kc8ShSa7d416hLrEhoU=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/91/10889116_ori.jpg,3.5,81,7.4,1.4468,317587527.62,"Romance
Drama",Romance,Drama,,7,124,3,R,13-Aug-82,Paramount Pictures / Lorimar,An Officer and a Gentleman,129795554.00,1982
69,http://resizing.flixster.com/fRj1Dsx9DniDck8VkZsabC2g2wE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166872_ori.jpg,3.1,50,5,1.4468,139613624.14,"Family
Drama
Comedy",Family,Drama,Comedy,6.5,127,10,PG,18-Jun-82,Columbia Pictures / Rastar,Annie,57059003.00,1982
71,http://resizing.flixster.com/7-pyoLHrjzt_5Oz9Va01SLVkwkA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166788_ori.jpg,3.5,98,9.1,1.4468,878893732.43,"Sci-Fi
Family
Western",Sci-Fi,Family,Western,7.9,115,1,PG,11-Jun-82,Universal Pictures,E.T. the Extra-Terrestrial,359197037.00,1982
78,http://resizing.flixster.com/y4lK78Ue3RbiMIO1Dv9Yoln7oTo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/81/11168111_ori.jpg,3.4,88,7.2,1.4468,187442468.68,Horror,Horror,,,7.4,114,8,PG,4-Jun-82,Metro-Goldwyn-Mayer,Poltergeist,76606280.00,1982
58,http://resizing.flixster.com/pJ7I5kFNfqm5AVdwN_xYSGFgFMU=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/27/20/272018_ori.jpg,3.1,30,4.6,1.4468,258122068.33,Comedy,Comedy,,,6.1,94,5,R,19-Mar-82,20th Century Fox,Porky's,105492483.00,1982
74,http://resizing.flixster.com/gSph_yURfQnTtC3tqotLhhDMVus=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/26/42/264213_ori.jpg,3.3,61,5.4,1.4468,303766229.77,"Sport
Drama",Sport,Drama,,6.7,99,4,PG,28-May-82,United Artists,Rocky III,124146897.00,1982
90,http://resizing.flixster.com/ik9Csa1K00izkR8dkc_vY3j8_qs=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169793_ori.jpg,3.8,90,7.9,1.4468,193086527.57,"Drama
Adventure
Action",Drama,Adventure,Action,7.7,113,6,PG,4-Jun-82,Paramount Pictures,Star Trek II: The Wrath of Khan,78912963.00,1982
69,http://resizing.flixster.com/80I7gVDMKWiNKQObvsbRK0T3nZk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168899_ori.jpg,3.2,56,5.1,1.4468,170547987.84,"Musical
Comedy",Musical,Comedy,,5.7,114,9,R,23-Jul-82,Universal Pictures / RKO Pictures,The Best Little Whorehouse in Texas,69701637.00,1982
81,http://resizing.flixster.com/JJPyMdvYTHaURqxmYcIvZVydn88=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/25/67/256706_ori.jpg,3.4,88,7.7,1.4468,433578101.55,"Romance
Comedy",Romance,Comedy,,7.4,116,2,PG,17-Dec-82,Columbia Pictures,Tootsie,177200000.00,1982
77,http://resizing.flixster.com/YoglmWIF_YOtY407y9zWEv39C6g=/180x250/dkpu1ddg7pbsk.cloudfront.net/movie/25/64/256427_ori.jpg,3.3,90,7.2,1.5976,247968282.64,"Romance
Comedy",Romance,Comedy,,6.9,97,4,PG,17-Jul-81,Orion Pictures / Warner Bros.,Arthur,95461682.00,1981
81,http://resizing.flixster.com/6huYBKWjCmWanFK7Wh97lbx4d_c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/81/11168143_ori.jpg,3.6,84,7.7,1.5976,153186172.93,"Sport
History
Drama",Sport,History,Drama,7.2,119,7,PG,9-Apr-82,Warner Bros. / Ladd,Chariots of Fire,58972904.00,1981
64,http://resizing.flixster.com/CBAZfS0ZsBqZrp4EXvkoZwjyWG0=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/25/84/258424_ori.jpg,3.3,73,6.3,1.5976,142380021.95,"Thriller
Adventure
Action",Thriller,Adventure,Action,6.8,127,8,PG,26-Jun-81,United Artists,For Your Eyes Only,54812802.00,1981
87,http://resizing.flixster.com/CX_ONPVUPd35rXtm4jdXLXoV6v0=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/26/46/264625_ori.jpg,3.7,92,7.6,1.5976,309852111.31,Drama,Drama,,,7.7,109,2,PG,12-Feb-82,Universal Pictures / ITC,On Golden Pond,119285432.00,1981
96,http://resizing.flixster.com/13XpB_m89nJi398isDv7cQKOkH4=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/76/11157614_ori.jpg,4,95,9.1,1.5976,551261301.66,"Adventure
Action",Adventure,Action,,8.6,115,1,PG,12-Jun-81,Paramount Pictures / Lucasfilm,Raiders of the Lost Ark,212222025.00,1981
80,http://resizing.flixster.com/Q-eReXk6_UMY8FCVc-8bY3hIGUU=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/27/68/276891_ori.jpg,3.5,88,6.6,1.5976,221564822.26,"War
Comedy",War,Comedy,,6.9,106,5,R,26-Jun-81,Columbia Pictures,Stripes,85297000.00,1981
75,http://resizing.flixster.com/a4SRzDrySrNOffac_PAD9vv5jL0=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/98/11159894_ori.jpg,3.2,89,7.5,1.5976,281019809.85,"Sci-Fi
Romance
Action",Sci-Fi,Romance,Action,6.8,127,3,PG,19-Jun-81,Warner Bros.,Superman II,108185706.00,1981
62,http://resizing.flixster.com/hApXGMAbDBj2qVhhBnUsyzWoKCw=/175x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/08/33/10083378_ori.jpg,3.1,31,4.2,1.5976,187491419.29,"Comedy
Action",Comedy,Action,,6.1,95,6,PG,19-Jun-81,20th Century Fox / Golden Harvest,The Cannonball Run,72179579.00,1981
75,http://resizing.flixster.com/BF-PkUm3FXkIg0z88TdG1Snbens=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/96/10889696_ori.jpg,3.5,75,6.1,1.5976,130989277.73,"Drama
Comedy",Drama,Comedy,,7.2,107,9,PG,22-May-81,Universal Pictures,The Four Seasons,50427646.00,1981
77,http://resizing.flixster.com/YI8rFD6y2Wpnp_EprQvZ0IskLXQ=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/26/30/263020_ori.jpg,3.5,91,7.9,1.5976,110047509.57,"Fantasy
Comedy
Adventure",Fantasy,Comedy,Adventure,7,110,10,PG,6-Nov-81,Embassy Pictures,Time Bandits,42365581.00,1981
74,http://resizing.flixster.com/E7MSEo5CA8-8-tizPF0KospM0Gg=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/25/60/256025_ori.jpg,3.2,82,6.8,1.8655,295981184.10,Comedy,Comedy,,,6.6,110,2,PG,19-Dec-80,20th Century-Fox,9 to 5,103290500.00,1980
89,http://resizing.flixster.com/4NZDUpXJit0L6znC2aq1ELGQZHc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/76/10867612_ori.jpg,3.6,96,8.3,1.8655,239137939.02,Comedy,Comedy,,,7.8,88,4,PG,2-Jul-80,Paramount Pictures,Airplane!,83453539.00,1980
45,http://resizing.flixster.com/rBhoEC1ghZX_99DVAU9v3yAl_ak=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/01/11160107_ori.jpg,3.1,20,4.9,1.8655,202556128.37,"Comedy
Action",Comedy,Action,,6,116,5,PG,17-Dec-80,Warner Bros. Pictures,Any Which Way You Can,70687344.00,1980
86,http://resizing.flixster.com/LQCE_QFFl-PVQ7RioIoCY7z1WSo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/87/11178773_ori.jpg,3.6,100,8.3,1.8655,192513743.73,"Music
Drama
Biography",Music,Drama,Biography,7.5,124,7,PG,7-Mar-80,Universal Studios,Coal Miner's Daughter,67182787.00,1980
60,http://resizing.flixster.com/CLoO093AFMtK_eQ9AxuBCW1d4Dw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167930_ori.jpg,3,88,6.8,1.8655,200149101.49,"War
Comedy",War,Comedy,,6,109,6,R,10-Oct-80,Warner Bros.,Private Benjamin,69847348.00,1980
46,http://resizing.flixster.com/Dpx80dphWfjC3ikCbPtTdS4fC6A=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/26/56/265607_ori.jpg,2.8,20,4,1.8655,189504484.45,"Crime
Comedy
Action",Crime,Comedy,Action,5.1,100,8,PG,15-Aug-80,Universal Studios,Smokey and the Bandit II,66132626.00,1980
97,http://resizing.flixster.com/11pJ8EWEJv23jKxSlQHpVqVHKCA=/180x225/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/79/11157937_ori.jpg,4.1,96,8.7,1.8655,600034614.87,"Adventure
Action
Fantasy",Adventure,Action,Fantasy,8.8,124,1,PG,20-Jun-80,20th Century Fox,Star Wars Episode V: The Empire Strikes Back,209398025.00,1980
77,http://resizing.flixster.com/wL38Yy4AjFhwIw7BL9Lx5M_g35g=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/72/10937292_ori.jpg,3.4,67,6.1,1.8655,290277362.86,"Crime
Comedy",Crime,Comedy,,6.8,111,3,R,12-Dec-80,Columbia Pictures,Stir Crazy,101300000.00,1980
54,http://resizing.flixster.com/18EuoLXr1lT3GGEFw8lNIMgTMbw=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/42/10924290_ori.jpg,2.9,11,2.7,1.8655,168644860.87,"Romance
Drama
Adventure",Romance,Drama,Adventure,5.7,104,9,R,2-Jul-80,Columbia Pictures,The Blue Lagoon,58853106.00,1980
93,http://resizing.flixster.com/CzylJmvpoTfiMgXNuYOTAzVfvW4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171945_ori.jpg,3.7,87,7.1,1.8655,163993499.96,"Crime
Comedy
Action",Crime,Comedy,Action,8,133,10,R,20-Jun-80,Universal Studios,The Blues Brothers,57229890.00,1980
54,http://resizing.flixster.com/EXXHnJDoD4q9EPZmY1xVaTJAq-4=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/97/11159767_ori.jpg,2.9,71,6.4,2.2523,243487203.97,"Romance
Comedy",Romance,Comedy,,6,122,7,R,5-Oct-79,Warner Bros. Pictures,10,74865517.00,1979
94,http://resizing.flixster.com/zOG4S2KmEkBUxvHdpcGf862Z3fc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/07/11180795_ori.jpg,3.9,97,8.9,2.2523,263216748.21,"Sci-Fi
Horror",Sci-Fi,Horror,,8.5,117,6,R,22-Jun-79,20th Century Fox Film Corporation,Alien,80931801.00,1979
94,http://resizing.flixster.com/rTLp2ty2EmErU9bu_jef7AQyYWI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/41/11174198_ori.jpg,4.1,99,8.9,2.2523,271476717.71,"War
Drama",War,Drama,,8.5,153,4,R,15-Aug-79,United Artists Pictures,Apocalypse Now,83471511.00,1979
89,http://resizing.flixster.com/I5FedDIL3XEzkwxjiQFweCpiUXI=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/41/10924118_ori.jpg,3.7,88,7.8,2.2523,345592354.55,Drama,Drama,,,7.8,105,1,PG-13,19-Dec-79,Columbia Pictures,Kramer vs. Kramer,106260000.00,1979
43,http://resizing.flixster.com/sjLwbfOZkuPl395copBayJM2QOk=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/26/08/260897_ori.jpg,3,62,5.7,2.2523,228664986.61,"Crime
Adventure
Action",Crime,Adventure,Action,6.2,126,9,PG,29-Jun-79,United Artists Pictures,Moonraker,70308099.00,1979
81,http://resizing.flixster.com/EKgpra5WGZ6BP0Ti7H6_ePJmOxw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/10/65/79/10657999_ori.jpg,3.4,72,6.4,2.2523,277040309.05,"Sport
Drama
Action",Sport,Drama,Action,7.1,119,3,PG,15-Jun-79,United Artists Pictures,Rocky II,85182160.00,1979
42,http://resizing.flixster.com/Ec5wAIGS6V2FQr_6LJ-y5Np2ekc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176743_ori.jpg,3.1,45,5.7,2.2523,267531465.18,"Sci-Fi
Mystery
Adventure",Sci-Fi,Mystery,Adventure,6.4,132,5,PG,7-Dec-79,Paramount Pictures,Star Trek: The Motion Picture,82258456.00,1979
53,http://resizing.flixster.com/qEsC2sau4xKsIVjSbb_U3px2bLE=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/27/28/272820_ori.jpg,3.3,24,4.4,2.2523,281106889.67,"Horror
Drama",Horror,Drama,,6.2,117,2,R,27-Jul-79,American International Pictures,The Amityville Horror,86432520.00,1979
85,http://resizing.flixster.com/do1HJ-YWaZZ5oWj4oTPdmgELEng=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171953_ori.jpg,3.6,84,6.6,2.2523,239668652.38,Comedy,Comedy,,,7.2,94,8,R,14-Dec-79,Universal Studios,The Jerk,73691419.00,1979
88,http://resizing.flixster.com/AdxOYDAVFHLPOcbBrcKGwu86-PA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/15/10881570_ori.jpg,3.5,89,7.8,2.2523,212051774.10,"Family
Comedy
Adventure",Family,Comedy,Adventure,7.7,95,10,G,22-Jun-79,Associated Film Distribution,The Muppet Movie,65200000.00,1979
90,http://resizing.flixster.com/qd7II_jowSfGQN1uXTIihlRUKEA=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/38/11153820_ori.jpg,3.6,95,8.6,2.6215,213741861.13,"Horror
Drama",Horror,Drama,,8,127,8,R,24-May-79,United Film Distribution Company,Dawn of the Dead,59020957.00,1978
56,http://resizing.flixster.com/sjgoJ60ow0ozKmeh7b5YpD693TI=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/75/257522_ori.jpg,3.1,31,4.5,2.6215,308535411.68,"Comedy
Action",Comedy,Action,,6.2,114,4,PG,20-Dec-78,Warner Bros.,Every Which Way but Loose,85196485.00,1978
88,http://resizing.flixster.com/CXouI7LdiPaapfmL2YBQHLL0LkA=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/13/11171329_ori.jpg,3.7,79,6.6,2.6215,579356607.45,"Romance
Musical",Romance,Musical,,7.2,110,1,PG-13,16-Jun-78,Paramount Pictures,Grease,159978870.00,1978
68,http://resizing.flixster.com/oonEvRYUs0dr8HsLOPozi8f46Go=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/72/10867228_ori.jpg,3.3,88,7.1,2.6215,295656760.75,"Sport
Romance
Comedy",Sport,Romance,Comedy,6.9,101,5,PG,28-Jun-78,Paramount Pictures,Heaven Can Wait,81640278.00,1978
62,http://resizing.flixster.com/X5UYAVuVbsXJYzblVIIff1JZWU4=/180x244/dkpu1ddg7pbsk.cloudfront.net/movie/26/01/260196_ori.jpg,3.1,63,5.3,2.6215,282473650.31,"Comedy
Action",Comedy,Action,,6.2,99,6,PG,28-Jul-78,Warner Bros.,Hooper,78000000.00,1978
38,http://resizing.flixster.com/eRi6rPsUazqRQPKAcspj9R_axg0=/177x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/11/10841197_ori.jpg,2.8,53,5.3,2.6215,281522192.14,"Thriller
Horror",Thriller,Horror,,5.7,116,7,PG,16-Jun-78,Universal Pictures,Jaws 2,77737272.00,1978
89,http://resizing.flixster.com/RH1pAM5Kkn6xHDnydIy7iJp47fA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171950_ori.jpg,3.7,91,7.7,2.6215,434904844.66,Comedy,Comedy,,,7.6,109,3,R,28-Jul-78,Universal Pictures,National Lampoon's Animal House,120091123.00,1978
70,http://resizing.flixster.com/28sq3VTgeDaa2dIaKhxnbQVMlww=/180x252/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/22/10872256_ori.jpg,3.3,82,6.6,2.6215,179549193.51,"Mystery
Comedy
Crime",Mystery,Comedy,Crime,6.7,99,9,PG,19-Jul-78,United Artists,Revenge of the Pink Panther,49579269.00,1978
86,http://resizing.flixster.com/eYWvvRaDse_pegmhryJzvlpC5bQ=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/98/11159893_ori.jpg,3.5,93,8,2.6215,486064788.22,"Sci-Fi
Drama
Action",Sci-Fi,Drama,Action,7.3,143,2,PG,15-Dec-78,Warner Bros.,Superman,134218018.00,1978
92,http://resizing.flixster.com/x851Yl8jaEQAn1EjT4423coiunw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/26/75/267592_ori.jpg,4.1,93,8.6,2.6215,177376532.95,"War
Drama",War,Drama,,8.2,182,10,R,23-Feb-79,Universal Pictures,The Deer Hunter,48979328.00,1978
86,http://resizing.flixster.com/qVLiZ_u6SZJX8kpe0hB0gseLv0c=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/25/70/257012_ori.jpg,3.7,73,6.8,2.8964,197739921.62,"War
History
Drama",War,History,Drama,7.4,175,7,PG,15-Jun-77,United Artists,A Bridge Too Far,50750000.00,1977
93,http://resizing.flixster.com/BiKNZwUZN2B95PUamCtHPX3m47E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/85/12/10851294_ori.jpg,3.9,98,8.9,2.8964,149041059.73,"Romance
Drama
Comedy",Romance,Drama,Comedy,8.1,93,10,PG,20-Apr-77,United Artists,Annie Hall,38251425.00,1977
85,http://resizing.flixster.com/l-VNASpdASeSfu2vkl_Dzlb-5so=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/26/11172627_ori.jpg,3.7,96,8.8,2.8964,453517815.51,"Sci-Fi
Drama",Sci-Fi,Drama,,7.7,137,3,PG,25-Dec-77,Columbia Pictures,Close Encounters of the Third Kind,116395460.00,1977
59,http://resizing.flixster.com/nxsv7426XETuSqiRTppFij5jtlI=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/25/96/259612_ori.jpg,3.2,71,6.1,2.8964,198952451.13,"Fantasy
Comedy",Fantasy,Comedy,,6.5,98,6,PG,7-Oct-77,Warner Bros.,"Oh, God!",51061196.00,1977
72,http://resizing.flixster.com/io0O9e7AFWIzwIFZ7oV_W1kXfg4=/179x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/34/10863417_ori.jpg,3.2,90,7.5,2.8964,367087834.87,"Romance
Music
Drama",Romance,Music,Drama,6.8,118,5,R,16-Dec-77,Paramount Pictures,Saturday Night Fever,94213184.00,1977
85,http://resizing.flixster.com/Ier70vgQRj-3kW5xNbk72TtMbxw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171952_ori.jpg,3.4,81,6.3,2.8964,493813774.95,"Romance
Comedy
Action",Romance,Comedy,Action,6.8,96,2,PG,27-May-77,Universal Pictures,Smokey and the Bandit,126737428.00,1977
96,http://resizing.flixster.com/ulZifXTDSm1uxoWIxQ9uVnSgtVk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944715_ori.jpg,4.1,93,8.3,2.8964,1197208492.59,"Fantasy
Adventure
Action",Fantasy,Adventure,Action,8.7,121,1,PG,25-May-77,Lucasfilm / 20th Century Fox,Star Wars,307263857.00,1977
38,http://resizing.flixster.com/KRnyu4v7ZUDfmkfykddClwWpFac=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/82/258213_ori.jpg,2.9,36,4.7,2.8964,184478157.71,"Thriller
Mystery
Adventure",Thriller,Mystery,Adventure,6.1,123,8,PG,17-Jun-77,Columbia Pictures,The Deep,47346365.00,1977
84,http://resizing.flixster.com/i5oKMp_Znx3rPv8mfLRNAh65joA=/180x252/dkpu1ddg7pbsk.cloudfront.net/movie/25/58/255805_ori.jpg,3.8,87,6.5,2.8964,397428019.80,"Romance
Drama
Comedy",Romance,Drama,Comedy,7.4,111,4,PG,1-Feb-78,Metro-Goldwyn-Mayer / Warner Bros. / Rastar,The Goodbye Girl,102000000.00,1977
76,http://resizing.flixster.com/KgYbppNJw1toKJQS3s5W0X3Jw40=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/65/10886552_ori.jpg,3.4,78,6.8,2.8964,182500010.40,"Thriller
Adventure
Action",Thriller,Adventure,Action,7.1,125,9,PG,3-Aug-77,United Artists,The Spy Who Loved Me,46838673.00,1977
71,http://resizing.flixster.com/KxL-8EASc3Y-CarCsHi8tB8IlSs=/174x270/dkpu1ddg7pbsk.cloudfront.net/movie/39/09/89/3909896_ori.jpg,3.5,31,5.3,3.1497,331977504.39,"Romance
Music
Drama",Romance,Music,Drama,6.5,139,3,R,17-Dec-76,Warner Bros. Pictures,A Star Is Born,80000000.00,1976
